PD_CD,KY_CD,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,PERP_SEX,PERP_RACE,DIA,MES
478,343,1651503,2,0,40,1,0,2,28,10
969,881,51101,2,2,60,0,0,3,19,10
115,355,1202000,2,0,52,0,0,5,26,9
339,341,1552500,2,3,24,0,0,2,27,9
511,235,2200300,2,0,48,0,0,5,11,10
681,233,2601001,2,2,67,0,0,5,23,9
339,341,1552500,2,4,114,0,1,5,30,9
922,348,511001,2,2,60,0,0,2,23,10
922,348,511001,2,0,48,2,0,3,26,10
779,126,215510,3,2,71,0,0,2,29,9
490,232,1654000,2,4,106,0,0,2,24,10
969,881,51101,2,3,34,0,0,3,23,10
782,236,2650102,2,3,14,1,0,5,19,10
681,233,2601001,2,0,41,0,0,5,13,10
105,106,1211200,3,2,68,0,0,5,26,10
101,344,1200001,2,4,111,0,0,6,29,10
478,343,1651503,2,1,120,0,0,2,9,10
503,117,2201601,3,3,28,0,0,2,18,10
922,348,511001,2,0,46,0,0,5,19,9
511,235,2200300,2,3,10,0,0,5,23,10
244,107,1402501,3,2,79,0,0,2,20,10
339,341,1552500,2,4,100,0,0,2,24,10
339,341,1552500,2,4,110,0,0,5,15,9
101,344,1200001,2,4,114,0,0,2,21,9
681,233,2601001,2,4,103,0,0,6,19,10
339,341,1552500,2,4,115,0,0,5,18,9
113,344,1201401,2,2,63,0,0,2,24,10
503,117,2201601,3,2,81,0,0,2,22,10
101,344,1200001,2,4,100,0,1,5,26,9
113,344,1201401,2,2,67,0,1,2,20,10
503,117,2201601,3,3,28,0,0,2,19,9
114,344,1211100,2,4,102,0,0,2,20,10
109,106,1201001,3,2,94,0,0,2,20,9
105,106,1211200,3,0,40,0,0,5,19,10
419,109,1553005,3,3,9,0,0,3,28,9
779,126,215510,3,3,33,0,0,3,10,10
511,235,2200300,2,4,111,0,0,4,29,9
397,105,1601002,3,2,83,0,0,5,15,10
779,126,215510,3,2,90,0,1,4,1,11
439,109,1553501,3,0,46,0,0,3,23,10
793,118,2650201,3,2,90,0,1,3,4,10
847,125,5110,3,4,105,0,1,2,7,10
114,344,1211100,2,0,47,0,0,2,22,9
503,117,2201601,3,3,33,0,0,3,18,10
339,341,1552500,2,0,52,0,0,3,2,10
339,341,1552500,2,0,50,0,1,2,1,11
397,105,1601503,3,3,32,0,0,5,8,10
505,117,2200902,3,2,60,0,1,4,17,9
782,236,2650101,2,3,28,0,0,2,15,10
339,341,1552500,2,0,42,0,0,4,9,10
101,344,1200001,2,4,110,0,0,5,26,10
969,881,51101,2,1,120,0,0,5,5,10
523,117,2204401,3,0,52,0,0,2,27,9
729,113,1702500,3,2,67,0,0,5,25,10
779,126,215510,3,4,115,0,1,5,19,10
461,126,1650600,3,2,75,0,0,2,29,10
849,677,0,1,2,73,0,0,5,19,9
515,117,2203901,3,4,113,0,0,2,1,10
514,117,2204103,3,2,68,0,0,4,18,9
339,341,1552500,2,3,5,0,0,2,30,9
511,235,2200300,2,0,52,1,0,3,2,10
724,126,1707003,3,2,94,0,0,2,22,10
511,235,2200300,2,0,44,1,0,5,4,10
439,109,1553001,3,3,24,0,0,5,22,10
779,126,215510,3,4,109,0,0,5,25,10
439,109,1553001,3,3,9,0,0,2,20,9
106,106,1200503,3,4,110,0,0,6,24,10
101,344,1200001,2,2,67,0,1,2,23,9
114,344,1211100,2,4,104,0,0,4,9,10
705,358,1700500,2,3,32,0,0,2,21,9
515,117,2203901,3,3,28,0,0,2,25,10
397,105,1600500,3,4,115,0,0,5,15,9
339,341,1552500,2,3,28,0,0,2,3,10
101,344,1200001,2,2,75,0,0,2,23,10
523,117,2204401,3,0,44,0,0,2,2,10
639,361,240301,2,4,111,0,0,2,11,10
439,109,1553004,3,1,120,0,0,4,3,10
511,235,2200300,2,3,22,0,0,2,16,10
503,117,2201601,3,2,75,0,1,2,30,10
339,341,1552500,2,3,1,0,0,2,15,9
101,344,1200001,2,1,122,0,0,4,14,9
223,107,1402502,3,3,18,0,0,2,26,9
748,359,2155007,2,3,23,2,0,5,9,10
695,120,2600001,3,3,24,2,1,2,4,11
397,105,1601001,3,3,9,0,0,2,24,10
639,361,2403001,2,3,18,0,0,2,11,10
779,126,215510,3,0,44,0,0,5,17,9
339,341,1552500,2,2,70,0,0,2,25,9
339,341,1552500,2,2,83,0,0,3,13,10
793,118,2650201,3,3,18,1,0,2,3,10
397,105,1601502,3,3,24,0,0,2,26,10
101,344,1200001,2,4,104,0,0,6,3,10
510,117,2200601,3,4,100,0,1,2,24,10
139,101,1252501,3,3,28,0,0,2,2,10
259,351,1450001,2,0,44,0,0,3,21,10
109,106,1200512,3,2,79,0,0,5,18,9
782,236,2650101,2,3,14,0,0,5,26,9
397,105,1601001,3,2,79,0,0,2,14,10
461,126,1650800,3,0,43,0,1,2,8,10
109,106,1200502,3,4,103,0,0,3,20,10
339,341,1552500,2,3,24,0,1,5,25,9
419,109,1553005,3,3,20,0,0,2,30,9
847,125,5110,3,4,106,0,0,6,4,10
905,347,119202,2,4,115,0,0,5,2,11
101,344,1200001,2,1,121,0,0,2,29,9
782,236,2650101,2,2,62,0,0,4,26,9
105,106,1211200,3,1,121,0,0,4,23,10
792,118,265031,3,2,77,0,0,2,6,10
101,344,1200001,2,4,110,0,0,6,28,10
105,106,1211200,3,2,67,0,0,2,13,10
339,341,1552500,2,4,109,0,0,2,28,10
409,109,1553006,3,3,34,0,1,3,25,9
748,359,2155002,2,3,19,0,0,4,2,10
339,341,1552500,2,4,100,0,0,4,23,10
339,341,1552500,2,4,109,0,0,6,13,10
101,344,1200001,2,0,44,0,0,5,19,9
515,117,2203901,3,2,71,0,0,2,21,10
809,364,181400,2,4,113,0,0,6,9,10
339,341,1552500,2,4,102,0,0,4,11,10
113,344,1201401,2,2,67,0,1,2,11,10
339,341,1552500,2,3,13,0,1,5,15,10
681,233,2601001,2,2,72,0,0,2,14,10
101,344,1200001,2,4,106,0,0,6,22,9
397,105,1601001,3,3,14,1,0,5,11,10
439,109,1553004,3,3,9,0,0,2,18,10
462,353,1650501,2,4,110,0,0,5,10,10
244,107,1402501,3,2,94,0,0,2,14,10
503,117,2201601,3,3,14,1,0,5,2,10
478,343,1651503,2,3,32,1,0,3,26,10
503,117,2201601,3,2,83,1,0,2,24,10
511,235,2200300,2,0,44,1,0,2,27,9
503,117,2201601,3,1,120,0,0,2,24,9
969,881,51101,2,0,44,0,0,2,18,9
478,343,1651503,2,4,103,1,0,5,3,10
397,105,1601001,3,3,34,0,0,2,4,10
779,126,215510,3,4,115,0,1,4,14,10
109,106,1200501,3,2,63,0,0,4,30,9
705,358,1702000,2,3,5,0,1,5,20,9
478,343,1651503,2,0,49,1,0,3,19,9
792,118,265031,3,0,40,1,0,2,2,10
478,343,1651503,2,0,44,1,0,2,30,10
339,341,1552500,2,3,14,17,0,4,28,10
922,348,511001,2,0,46,0,0,3,17,10
101,344,1200001,2,0,40,0,0,3,23,10
139,101,1252501,3,2,76,0,0,2,30,9
478,343,1651503,2,0,47,1,0,5,2,10
503,117,2201601,3,0,40,0,0,3,23,10
512,117,2204301,3,0,44,0,0,2,27,9
779,126,215510,3,4,105,0,0,2,13,10
511,235,2200300,2,3,22,0,0,2,23,10
511,235,2200300,2,2,71,0,0,2,30,10
175,233,1305201,2,3,32,0,0,2,21,9
268,121,1450502,3,3,18,0,0,2,23,9
109,106,1200700,3,2,72,0,0,5,17,10
439,109,1553001,3,2,66,0,0,2,30,10
478,343,1651503,2,2,73,1,0,2,31,10
101,344,1200001,2,4,115,0,0,5,7,10
109,106,1200502,3,4,109,0,0,5,12,10
101,344,1200001,2,0,47,0,1,2,11,10
511,235,2200300,2,2,73,1,0,4,27,10
106,106,1200503,3,2,70,0,0,2,6,11
203,352,140100,2,3,26,0,0,2,4,10
501,117,2201801,3,2,67,0,0,2,16,10
922,348,511001,2,0,43,0,0,2,4,10
105,106,1211200,3,2,84,0,0,2,13,10
339,341,1552500,2,0,40,0,0,5,25,10
203,352,140100,2,2,73,2,0,2,1,11
478,343,1651503,2,3,25,1,0,5,26,10
115,355,1202000,2,3,30,0,0,3,2,10
175,233,1305500,2,3,5,0,0,2,16,10
439,109,1553001,3,2,70,0,1,2,30,9
101,344,1200001,2,4,103,0,0,2,21,10
439,109,1553004,3,2,90,0,0,5,22,10
681,233,2601001,2,4,103,0,0,2,29,9
101,344,1200001,2,2,72,0,0,5,6,10
109,106,1200501,3,4,114,0,0,2,26,9
397,105,1600500,3,0,52,0,0,2,17,10
339,341,1552500,2,0,48,0,0,5,16,10
439,109,1553001,3,4,111,0,0,3,5,10
259,351,1450003,2,3,18,0,0,0,16,9
760,126,2154002,3,3,14,0,0,2,15,10
209,231,1403500,2,3,9,0,0,5,18,9
105,106,1211200,3,4,103,0,0,5,19,10
681,233,2601001,2,3,6,0,1,3,19,9
397,105,1601504,3,1,120,0,0,2,10,10
478,343,1651503,2,0,47,1,0,3,20,9
101,344,1200001,2,4,113,0,1,2,17,10
101,344,1200001,2,2,70,0,0,2,24,10
101,344,1200001,2,2,88,0,1,2,29,9
268,121,1450502,3,4,101,0,0,2,9,10
782,236,2650101,2,4,113,3,0,4,10,10
113,344,1201500,2,0,42,0,0,5,23,9
339,341,1552500,2,2,60,0,0,2,27,9
397,105,1601501,3,4,103,0,0,2,19,9
339,341,1552500,2,4,109,0,0,5,26,9
203,352,140100,2,0,42,0,0,2,24,10
339,341,1552500,2,2,72,0,0,4,12,10
750,359,2053000,2,2,60,0,0,2,2,11
259,351,1450001,2,4,113,0,0,2,27,9
177,116,1306501,3,0,46,0,0,2,4,11
503,117,2201601,3,0,46,0,0,2,23,9
339,341,1552500,2,2,70,0,1,2,26,9
185,124,1352000,3,0,48,0,1,2,17,10
397,105,1600500,3,3,19,0,1,2,27,10
109,106,1200600,3,3,23,0,0,2,7,10
848,364,0,2,3,5,0,1,6,5,11
515,117,2203901,3,2,67,0,0,2,24,9
244,107,1402000,3,3,14,0,0,5,24,10
438,109,1553012,3,0,52,0,0,3,23,9
101,344,1200001,2,4,110,0,0,6,27,9
922,348,511002,2,3,25,2,0,5,23,9
113,344,1201401,2,0,42,0,0,2,5,11
259,351,1450001,2,0,48,0,0,2,4,11
339,341,1552500,2,2,78,0,0,2,11,10
779,126,215510,3,2,77,0,1,2,5,10
244,107,1402000,3,2,75,0,0,2,29,10
729,113,1702500,3,3,23,2,1,2,22,10
258,351,1456002,2,2,90,0,0,5,2,11
117,126,1202500,3,4,115,0,0,3,1,10
922,348,511001,2,3,18,0,0,2,22,9
101,344,1200001,2,0,44,0,0,2,15,10
462,353,1650502,2,4,113,0,0,2,15,9
922,348,511001,2,0,44,0,0,5,1,11
244,107,1402000,3,4,112,0,0,4,24,9
205,352,1401501,2,4,103,0,0,5,9,10
113,344,1201401,2,1,122,0,0,4,4,10
922,348,511001,2,0,46,0,0,5,26,10
105,106,1211200,3,4,101,0,0,2,23,10
922,348,511001,2,0,46,0,0,5,16,10
511,235,2200300,2,3,14,0,0,2,30,10
339,341,1552500,2,0,43,0,1,5,16,10
114,344,1211100,2,2,75,0,1,2,27,9
339,341,1552500,2,4,112,0,1,4,16,10
339,341,1552500,2,2,63,0,1,2,14,10
117,126,1202500,3,3,7,0,0,3,21,9
779,126,215510,3,0,40,0,0,2,3,10
478,343,1651503,2,3,13,1,0,2,13,9
244,107,1402000,3,3,13,0,0,3,27,9
101,344,1200001,2,4,107,2,1,2,3,10
339,341,1552500,2,4,104,0,0,5,19,9
681,233,2601001,2,4,102,0,0,6,6,10
113,344,1201401,2,2,69,0,0,5,7,10
478,343,1651503,2,2,73,1,0,2,1,11
339,341,1552500,2,2,71,0,0,2,16,10
115,355,1202000,2,3,19,0,0,6,26,9
849,677,0,1,2,73,1,0,2,27,9
503,117,2201601,3,3,28,0,0,2,17,10
639,361,2403002,2,3,25,0,0,2,24,9
922,348,511001,2,3,32,2,0,2,17,10
339,341,1552500,2,3,14,0,0,2,29,10
268,121,1450502,3,2,88,0,0,2,4,10
779,126,215510,3,1,121,0,0,5,11,10
705,358,1702000,2,2,79,2,0,5,13,10
175,233,1305201,2,0,41,0,0,5,24,10
705,358,1702000,2,3,5,0,0,3,22,9
109,106,1200501,3,2,79,0,0,2,26,10
490,232,1654000,2,0,46,0,0,2,23,9
759,359,1950500,2,2,67,0,0,2,24,10
105,106,1211200,3,2,67,0,0,2,22,9
101,344,1200001,2,0,43,0,1,2,18,9
779,126,215510,3,0,44,0,0,5,2,10
779,126,215510,3,2,77,0,0,2,20,10
782,236,2650101,2,2,60,0,0,6,6,10
339,341,1552500,2,3,14,0,1,2,11,10
639,361,2403002,2,3,10,0,1,2,23,10
113,344,1201401,2,0,48,0,0,5,1,10
339,341,1552500,2,4,104,0,0,5,1,10
905,347,119203,2,4,114,0,0,4,29,9
109,106,1200502,3,4,111,0,1,6,17,10
101,344,1200001,2,3,14,0,0,2,5,10
922,348,511001,2,2,72,0,0,5,21,10
339,341,1552500,2,0,40,0,0,4,3,10
101,344,1200001,2,3,10,0,1,2,2,10
922,348,511001,2,2,75,0,0,2,17,10
109,106,1200501,3,4,109,0,0,6,24,9
339,341,1552500,2,0,40,0,0,2,10,10
922,348,511001,2,2,76,0,0,5,30,9
511,235,2200300,2,2,79,2,0,5,28,10
113,344,1201401,2,4,104,0,0,5,2,10
639,361,2403001,2,0,45,0,0,5,28,10
101,344,1200001,2,2,60,0,0,2,16,10
681,233,2601001,2,3,18,0,1,5,23,9
397,105,1601001,3,4,102,0,0,2,20,9
101,344,1200001,2,0,44,0,0,2,13,10
439,109,1553001,3,4,110,0,0,5,11,10
905,347,119202,2,0,45,0,0,3,15,9
339,341,1552500,2,2,76,0,0,2,21,10
681,233,2601001,2,3,18,0,1,2,21,9
764,126,2155600,3,3,6,0,1,4,23,9
478,343,1651503,2,2,94,1,0,2,28,10
244,107,1402501,3,4,107,0,0,4,18,9
639,361,2403002,2,0,52,0,0,3,14,10
779,126,215510,3,2,67,0,0,2,1,11
339,341,1552500,2,3,7,0,1,2,27,10
922,348,511001,2,0,46,0,0,3,11,10
705,358,1700500,2,4,102,0,0,2,20,9
922,348,512000,2,4,111,0,0,5,4,10
268,121,1450502,3,0,49,0,0,2,6,10
109,106,120053,3,3,7,0,0,6,30,10
209,231,1403500,2,3,13,0,0,5,29,10
779,126,215510,3,2,73,0,0,2,14,10
114,344,1211100,2,0,46,0,0,2,2,10
748,359,2155006,2,1,122,0,0,4,23,10
109,106,1200501,3,3,13,0,0,2,16,9
847,125,5110,3,2,76,0,0,6,12,10
779,126,215510,3,0,42,0,0,5,23,10
339,341,1552500,2,4,112,0,1,5,3,10
439,109,1553001,3,3,33,0,0,5,18,9
269,121,145004,2,4,110,0,0,5,3,10
101,344,1200001,2,2,75,0,0,2,18,9
478,343,1651503,2,2,81,1,0,4,1,10
397,105,1601001,3,0,43,0,0,3,4,10
779,126,215510,3,0,40,2,0,2,18,9
112,126,1201300,3,1,120,0,1,2,16,10
639,361,2403001,2,0,45,2,0,2,9,10
339,341,1552500,2,0,41,0,1,5,22,9
681,233,2601001,2,2,66,0,0,3,20,10
106,106,1200800,3,2,72,0,0,5,4,10
106,106,1200503,3,0,44,0,0,2,9,10
109,106,1200501,3,0,45,0,0,2,25,10
705,358,1702000,2,3,23,0,1,3,28,10
339,341,1552500,2,2,75,0,0,2,18,10
969,881,51101,2,1,120,0,1,2,23,10
268,121,1451000,3,0,49,0,0,3,5,10
339,341,1552500,2,2,94,0,0,2,5,10
397,105,160102,3,2,70,0,0,2,15,10
268,121,1451000,3,0,42,0,0,2,1,11
114,344,1211100,2,4,114,0,0,6,20,10
101,344,1200001,2,3,32,0,0,2,4,10
198,126,215515,3,4,110,0,0,5,17,10
113,344,1201401,2,2,73,0,0,2,1,10
113,344,1201401,2,4,110,0,0,5,15,9
922,348,511001,2,2,76,0,0,5,4,10
173,233,130521,3,4,104,0,0,4,7,10
114,344,1211100,2,4,113,0,0,6,19,10
101,344,1200001,2,4,110,0,1,5,26,10
705,358,1702000,2,2,79,2,0,5,22,10
109,106,1200502,3,3,18,0,0,5,17,10
501,117,2201801,3,2,72,0,0,3,11,10
779,126,215510,3,1,121,0,0,2,16,9
397,105,1601502,3,3,7,0,0,2,18,10
729,113,1657200,3,3,1,0,0,6,21,10
705,358,1700500,2,0,42,0,0,3,5,10
922,348,512000,2,0,43,2,0,2,8,10
259,351,1450001,2,4,103,0,0,2,27,9
101,344,1200001,2,3,13,0,0,2,20,9
339,341,1552500,2,3,13,0,0,2,20,9
101,344,1200001,2,4,110,0,0,5,26,10
478,343,1651503,2,2,90,1,0,2,18,10
339,341,1552500,2,3,20,0,1,2,31,10
244,107,1402000,3,2,84,0,0,5,2,10
113,344,1201401,2,0,45,0,1,6,29,9
478,343,1651503,2,3,28,1,0,2,23,10
339,341,1552500,2,3,1,3,0,2,1,11
101,344,1200001,2,0,45,0,0,2,2,10
339,341,1552500,2,4,102,0,0,4,24,10
109,106,1200501,3,4,109,0,0,5,5,10
511,235,2200300,2,0,52,0,0,5,11,10
503,117,2201601,3,3,14,0,0,2,14,9
109,106,1200502,3,4,103,0,1,2,6,10
109,106,1200502,3,3,20,0,0,5,16,10
705,358,1700500,2,0,52,0,0,3,20,9
397,105,1601503,3,0,42,0,1,5,1,11
922,348,511001,2,3,23,0,0,2,28,9
744,359,2155500,2,4,102,0,0,2,18,10
511,235,2200300,2,4,103,0,0,4,29,10
101,344,1200001,2,2,72,0,0,3,13,10
681,233,2601001,2,4,110,0,0,5,23,10
764,126,2155600,3,3,6,1,0,2,3,10
101,344,1200001,2,3,9,2,1,2,20,10
175,233,1305201,2,2,83,0,0,2,1,10
779,126,215510,3,0,40,0,0,5,19,10
478,343,1651503,2,0,47,1,0,2,25,10
268,121,1450502,3,3,28,0,1,2,10,10
101,344,1200001,2,0,44,0,1,3,30,9
799,363,2703000,3,0,47,2,0,2,26,9
905,347,119203,2,2,73,0,0,2,23,10
101,344,1200001,2,2,83,0,0,5,28,9
639,361,2403001,2,4,114,0,1,2,19,9
244,107,1402501,3,2,79,0,0,2,20,10
397,105,1600500,3,2,84,0,0,2,2,10
792,118,2650303,3,0,43,0,0,2,23,10
849,677,0,1,0,41,1,0,5,27,9
259,351,1450001,2,2,76,2,0,2,12,10
109,106,1200502,3,2,67,0,1,2,19,10
109,106,1200502,3,0,46,0,0,5,29,10
793,118,2650201,3,2,79,0,0,2,30,9
511,235,2200300,2,2,84,2,0,2,27,9
139,101,1252503,3,0,47,0,0,2,29,10
922,348,5110,2,4,105,0,0,2,2,10
339,341,1552500,2,4,106,0,1,2,20,9
792,118,265031,3,0,44,0,0,3,22,9
849,677,0,1,4,115,1,0,5,14,9
101,344,1200001,2,2,62,0,0,6,29,10
494,111,1655200,3,4,102,0,0,6,19,10
397,105,1601502,3,3,14,0,0,2,25,9
101,344,1200001,2,3,6,0,0,2,18,9
729,113,1702500,3,4,113,3,0,4,9,10
511,235,2200300,2,0,40,0,1,5,17,9
101,344,1200001,2,0,47,0,0,2,27,9
397,105,1601001,3,4,107,0,0,6,1,11
115,355,1202000,2,3,23,0,0,2,7,10
478,343,1651503,2,2,79,1,0,2,17,10
101,344,1200001,2,0,42,2,0,2,10,10
112,126,1201300,3,0,49,0,0,2,24,9
515,117,2203901,3,3,25,0,0,2,1,11
511,235,2200300,2,0,40,0,1,2,25,10
339,341,1552500,2,2,79,0,0,2,3,10
339,341,1552500,2,1,120,0,0,5,24,10
259,351,1450001,2,2,60,0,0,2,24,10
511,235,2200300,2,0,46,0,0,5,4,10
157,104,130351,3,0,47,0,0,2,10,10
109,106,1200501,3,2,78,0,0,2,16,10
475,343,1651601,2,3,23,1,0,5,20,10
478,343,1651503,2,3,23,1,0,5,9,10
744,359,2155500,2,3,14,1,0,2,27,9
113,344,1201401,2,0,40,0,1,2,2,11
106,106,1200503,3,2,61,0,1,2,26,9
681,233,2601001,2,4,110,0,0,2,21,10
101,344,1200001,2,3,14,3,0,2,22,9
109,106,1200600,3,3,23,0,0,2,7,10
478,343,1651503,2,2,72,0,0,2,24,9
259,351,1450001,2,0,40,2,0,2,24,9
244,107,1402000,3,2,79,0,0,2,14,10
256,351,1500100,2,0,50,0,0,5,4,10
268,121,1450502,3,2,90,0,0,6,14,10
157,104,130351,3,3,34,0,0,3,14,9
922,348,5110,2,2,78,0,0,5,13,10
439,109,1553004,3,2,75,0,1,2,31,10
109,106,1200501,3,0,49,0,1,4,13,10
339,341,1552500,2,0,52,0,1,2,23,10
922,348,511001,2,4,103,0,0,2,3,10
503,117,2201601,3,2,79,0,0,2,22,10
109,106,1200501,3,0,47,0,1,2,16,10
511,235,2200300,2,3,25,17,0,5,10,10
779,126,215510,3,2,69,0,0,2,10,10
705,358,1702000,2,3,9,2,0,5,11,10
101,344,1200001,2,4,113,0,0,4,17,9
847,125,5110,3,2,75,0,0,2,15,10
478,343,1651503,2,0,40,1,0,2,20,10
503,117,2201601,3,0,46,0,0,2,25,9
109,106,1200501,3,4,110,0,0,5,6,10
782,236,2650101,2,0,46,0,0,2,21,9
922,348,511001,2,0,47,0,0,2,22,9
478,343,1651503,2,3,14,1,0,3,27,9
397,105,1600500,3,0,42,0,0,2,17,10
681,233,2601001,2,4,110,0,0,3,7,10
113,344,1201401,2,0,40,2,1,3,29,10
793,118,2650201,3,2,79,0,0,2,26,9
847,125,5110,3,0,47,0,0,2,2,11
922,348,5110,2,0,42,0,0,2,1,10
101,344,1200001,2,0,52,0,1,5,29,9
339,341,1552500,2,3,13,0,0,0,21,9
339,341,1552500,2,3,33,0,1,5,24,9
339,341,1552500,2,3,14,0,0,5,17,9
922,348,51104,2,2,78,0,0,5,11,10
244,107,1402501,3,2,67,0,1,2,29,10
478,343,1651503,2,0,40,1,0,2,2,10
478,343,1651503,2,2,79,1,0,2,18,9
339,341,1552500,2,2,84,0,0,2,1,11
729,113,1657200,3,3,18,0,0,2,4,10
339,341,1552500,2,4,112,0,0,2,17,9
339,341,1552500,2,3,34,0,0,5,18,9
109,106,1200502,3,4,109,0,0,4,21,9
922,348,5110,2,3,34,0,0,2,20,10
779,126,215510,3,4,101,0,0,2,5,11
339,341,1552500,2,4,110,0,1,5,25,10
478,343,1651503,2,2,73,1,0,2,5,10
101,344,1200001,2,2,67,0,1,2,28,10
339,341,1552500,2,0,42,0,0,4,9,10
101,344,1200001,2,4,103,0,1,2,28,10
339,341,1552500,2,2,62,0,0,4,26,10
478,343,1651503,2,2,90,0,0,2,25,9
339,341,1552500,2,3,14,0,0,5,21,9
439,109,1553001,3,1,120,0,0,5,15,10
109,106,1200502,3,4,105,0,0,2,30,10
244,107,1402000,3,2,77,0,0,2,7,10
922,348,511001,2,4,114,2,0,5,24,9
244,107,1402000,3,3,10,0,0,3,19,10
705,358,1702000,2,0,50,0,0,3,17,9
922,348,511001,2,2,67,0,0,4,10,10
439,109,1553001,3,2,84,0,0,5,20,9
101,344,1200001,2,0,42,0,0,5,2,10
397,105,160102,3,1,120,0,0,2,1,10
397,105,160101,3,3,28,0,0,2,18,10
397,105,1601501,3,4,115,0,0,5,17,9
339,341,1552500,2,0,40,0,0,5,16,10
397,105,1601001,3,0,41,0,0,4,1,10
490,232,1654000,2,4,107,2,0,6,22,10
101,344,1200001,2,2,66,0,1,4,11,10
109,106,1200502,3,0,42,0,1,2,24,10
109,106,1200502,3,0,49,0,1,2,31,10
339,341,1552500,2,2,67,0,0,2,28,10
205,352,1401501,2,2,60,0,0,4,11,10
268,121,1450502,3,0,49,0,0,4,10,10
339,341,1552500,2,1,121,0,0,2,26,9
969,881,51101,2,3,23,0,0,3,21,9
478,343,1651503,2,4,103,17,0,2,31,10
175,233,1305202,2,4,115,1,0,5,18,9
515,117,2203901,3,3,5,0,0,2,16,9
478,343,1651503,2,3,26,1,0,2,9,10
782,236,2650101,2,2,71,0,0,2,27,10
157,104,130351,3,2,77,0,0,2,18,9
905,347,119202,2,3,24,0,0,2,28,9
511,235,2200300,2,2,60,0,1,4,17,10
105,106,1211200,3,2,61,0,0,4,17,10
397,105,160102,3,0,50,0,0,5,24,9
259,351,1450001,2,3,18,0,1,3,13,10
106,106,1201100,3,4,113,3,0,6,20,9
339,341,1552500,2,0,40,0,0,2,23,10
922,348,5110,2,2,75,0,0,3,19,9
922,348,511001,2,0,46,0,0,2,19,9
109,106,1200512,3,3,1,1,0,2,1,10
101,344,1200002,2,4,111,0,0,5,18,10
409,109,1554002,3,4,114,0,0,6,24,9
922,348,511001,2,1,120,0,0,2,6,10
339,341,1552500,2,4,110,0,0,5,19,10
205,352,1401501,2,4,115,0,0,5,27,9
339,341,1552500,2,2,84,0,1,5,25,10
478,343,1651503,2,0,43,1,0,5,4,10
439,109,1553001,3,0,41,0,0,5,31,10
439,109,1553001,3,3,14,0,1,5,24,10
109,106,1200502,3,0,50,0,1,6,25,10
268,121,1450502,3,2,66,0,0,4,23,9
101,344,1200001,2,0,45,0,0,5,24,9
101,344,1200001,2,4,109,0,0,4,15,10
106,106,1200800,3,3,19,0,1,2,28,10
339,341,1552500,2,3,20,0,1,2,20,9
511,235,2200300,2,2,83,1,0,4,17,10
339,341,1552500,2,3,13,0,0,3,2,10
779,126,215510,3,2,68,0,0,6,21,10
101,344,1200001,2,4,100,0,1,2,27,9
494,111,1654501,3,2,61,0,0,5,19,9
478,343,1651503,2,2,72,0,0,2,29,10
905,347,1192000,2,4,115,0,0,5,23,9
779,126,215510,3,4,113,0,0,2,28,9
339,341,1552500,2,3,14,0,0,5,28,9
503,117,2201601,3,3,28,0,0,2,18,10
511,235,2200300,2,2,75,0,0,5,5,10
113,344,1201401,2,2,67,0,0,2,25,10
523,117,2204401,3,3,25,0,1,2,15,10
439,109,1553501,3,0,49,0,0,3,19,10
113,344,1201401,2,2,66,0,0,6,5,10
847,125,51103,3,4,114,0,0,5,9,10
109,106,1200502,3,2,81,0,0,2,16,10
339,341,1552500,2,4,110,0,0,5,22,10
109,106,1200502,3,4,103,0,1,2,6,10
849,677,0,1,2,73,1,0,2,20,9
439,109,1553001,3,3,9,0,0,2,1,10
397,105,1600500,3,0,50,0,1,2,25,10
681,233,2601001,2,2,60,2,0,2,13,9
922,348,511001,2,3,32,0,0,2,14,10
339,341,1552500,2,2,84,0,0,2,1,10
478,343,1651503,2,4,103,17,0,2,19,10
439,109,1553004,3,0,49,0,0,2,23,9
511,235,2200300,2,4,103,0,0,2,1,11
792,118,2650303,3,2,73,1,0,2,5,10
203,352,140100,2,3,10,0,0,4,1,10
339,341,1552500,2,4,109,0,1,4,8,10
511,235,2200300,2,2,71,0,1,2,27,9
439,109,1553001,3,3,18,0,1,4,23,10
478,343,1651502,2,3,14,0,0,2,30,10
792,118,265031,3,4,106,0,0,2,21,10
969,881,51101,2,4,106,0,0,2,22,10
339,341,1552500,2,3,34,0,1,5,26,9
729,113,1702500,3,2,79,0,0,2,5,10
101,344,1200001,2,2,68,0,1,6,7,10
969,881,51101,2,0,47,0,0,3,1,11
922,348,511001,2,2,75,0,0,2,21,10
511,235,2200300,2,3,7,0,0,4,24,9
339,341,1552500,2,4,109,0,0,5,29,10
113,344,1201401,2,3,5,0,0,2,27,9
101,344,1200002,2,4,106,0,0,4,17,9
268,121,1450502,3,3,6,0,0,5,29,9
478,343,1651503,2,3,14,1,0,2,19,10
441,110,1553008,3,2,67,0,0,2,1,11
922,348,511001,2,2,61,0,0,2,16,10
478,343,1651503,2,2,62,1,0,2,27,9
503,117,2201601,3,0,48,0,0,2,11,10
101,344,1200001,2,2,81,0,1,2,29,10
101,344,1200001,2,2,84,0,0,2,30,9
744,359,2155500,2,3,20,1,0,2,16,9
397,105,1601001,3,3,34,0,0,2,3,10
478,343,1651503,2,3,28,1,0,3,23,10
